Ensemble_id,Gene_name,GC_content
ENSG00000255021,,50.66
ENSG00000251576,LINC01267,52.34
ENSG00000224090,,53.40
ENSG00000199609,RNA5SP124,52.73
ENSG00000275670,MIR8076,42.17
ENSG00000287956,,38.54
ENSG00000163611,SPICE1,38.02
ENSG00000233891,,38.40
ENSG00000235363,SNRPGP10,39.11
ENSG00000186007,LEMD1,46.82
ENSG00000231682,LINC01891,45.26
ENSG00000072858,SIDT1,40.77
ENSG00000306885,,38.39
ENSG00000199059,MIR135B,52.58
ENSG00000289529,,36.57
ENSG00000224717,LEMD1-DT,49.66
ENSG00000287147,,38.11
ENSG00000306914,,32.93
ENSG00000306916,,39.98
ENSG00000260025,CRIM1-DT,48.42
ENSG00000162736,NCSTN,46.83
ENSG00000287628,,42.82
ENSG00000306940,,40.15
ENSG00000306952,,49.31
ENSG00000290700,,38.20
ENSG00000239453,SIDT1-AS1,41.75
ENSG00000265253,MIR4446,53.73
ENSG00000296024,,54.32
ENSG00000239482,,36.95
ENSG00000306962,,40.24
ENSG00000283669,CD200LP,36.18
ENSG00000237992,LINC01808,37.44
ENSG00000091972,CD200,38.87
ENSG00000213981,,41.36
ENSG00000306990,,42.28
ENSG00000307005,,38.91
ENSG00000231505,,45.35
ENSG00000307071,,40.90
ENSG00000307086,,51.42
ENSG00000231453,LINC01305,52.55
ENSG00000303402,,61.54
ENSG00000231532,LINC01249,38.43
ENSG00000243081,,39.43
ENSG00000307106,,54.48
ENSG00000307107,,38.16
ENSG00000238057,ZEB2-AS1,43.00
ENSG00000303327,,37.94
ENSG00000303317,,38.37
ENSG00000303385,,36.65
ENSG00000186265,BTLA,38.47
ENSG00000218416,GPC1-AS1,65.66
ENSG00000242525,OR7E100P,46.70
ENSG00000279349,,39.92
ENSG00000289296,,50.22
ENSG00000144848,ATG3,36.32
ENSG00000307150,,38.21
ENSG00000307158,,72.40
ENSG00000307162,,55.00
ENSG00000307164,,60.56
ENSG00000227293,,46.21
ENSG00000273265,CNNM3-DT,52.80
ENSG00000232002,LINC01880,45.24
ENSG00000307218,,48.38
ENSG00000307237,,38.03
ENSG00000290897,,42.67
ENSG00000237074,LINC02942,38.84
ENSG00000307245,,53.71
ENSG00000307254,,42.61
ENSG00000196352,CD55,36.32
ENSG00000232931,LINC00342,43.12
ENSG00000307262,,32.62
ENSG00000307264,,46.97
ENSG00000289856,,35.26
ENSG00000307276,,54.32
ENSG00000307277,,46.48
ENSG00000307283,,43.17
ENSG00000307288,,35.34
ENSG00000307293,,58.14
ENSG00000307295,,42.60
ENSG00000307303,,35.90
ENSG00000223791,UBE2E1-AS1,50.98
ENSG00000307313,,55.62
ENSG00000174738,NR1D2,40.67
ENSG00000307314,,51.78
ENSG00000307315,,46.42
ENSG00000307316,,46.07
ENSG00000307318,,37.67
ENSG00000307322,,43.13
ENSG00000307331,,47.70
ENSG00000117322,CR2,39.19
ENSG00000307343,,44.43
ENSG00000307362,,50.64
ENSG00000307370,,45.77
ENSG00000307374,,52.15
ENSG00000307378,,42.22
ENSG00000307381,,47.52
ENSG00000235726,,44.28
ENSG00000308941,,38.70
ENSG00000296762,,41.29
ENSG00000293322,,42.20
ENSG00000288869,SMANTIS,43.19
ENSG00000272282,LINC02084,39.53
ENSG00000229243,LINC01981,39.65
ENSG00000225733,FGD5-AS1,45.41
ENSG00000203710,CR1,39.16
ENSG00000307398,,49.79
ENSG00000307407,,46.85
ENSG00000296046,,44.28
ENSG00000284452,,58.56
ENSG00000131381,RBSN,44.40
ENSG00000307411,,47.00
ENSG00000224361,,50.56
ENSG00000287305,,50.11
ENSG00000307429,,45.94
ENSG00000290110,,45.94
ENSG00000228400,CNTNAP5-DT,37.24
ENSG00000289033,,47.87
ENSG00000236162,,44.66
ENSG00000307443,,41.19
ENSG00000286525,,52.05
ENSG00000307469,,43.66
ENSG00000307472,,48.20
ENSG00000307480,,52.87
ENSG00000227418,PCGEM1,35.21
ENSG00000286829,,42.88
ENSG00000227400,,37.88
ENSG00000307528,,52.80
ENSG00000307547,,38.99
ENSG00000307562,,58.75
ENSG00000307577,,38.12
ENSG00000231312,MAP4K3-DT,41.25
ENSG00000294422,,43.61
ENSG00000224660,SH3BP5-AS1,45.54
ENSG00000307583,,42.03
ENSG00000307602,,45.29
ENSG00000228496,,48.39
ENSG00000307616,,40.52
ENSG00000283058,,34.80
ENSG00000241111,PRICKLE2-AS1,41.20
ENSG00000227479,,52.32
ENSG00000307631,,41.34
ENSG00000307657,,45.07
ENSG00000307662,,43.13
ENSG00000307663,,45.37
ENSG00000287670,,47.88
ENSG00000200222,U3,41.78
ENSG00000307693,,40.08
ENSG00000189196,LINC00994,42.86
ENSG00000307696,,47.36
ENSG00000307698,,48.44
ENSG00000290795,SLC19A4P,41.64
ENSG00000241101,PRICKLE2-AS2,43.53
ENSG00000239926,PRDX3P4,42.57
ENSG00000226017,PRICKLE2-AS3,41.36
ENSG00000306052,,49.85
ENSG00000252914,RNU6-789P,34.31
ENSG00000240695,DNAJC8P2,43.42
ENSG00000307710,,51.03
ENSG00000261758,STAG1-DT,44.45
ENSG00000234172,,34.29
ENSG00000227088,,35.00
ENSG00000168917,SLC35G2,41.29
ENSG00000307741,,54.01
ENSG00000307745,,36.10
ENSG00000225062,CATIP-AS1,58.55
ENSG00000307757,,39.25
ENSG00000307758,,46.72
ENSG00000307773,,69.93
ENSG00000307776,,52.28
ENSG00000158092,NCK1,39.32
ENSG00000307778,,34.46
ENSG00000307787,,44.23
ENSG00000307794,,33.99
ENSG00000307844,,49.48
ENSG00000236911,CR1-AS1,38.84
ENSG00000307848,,57.25
ENSG00000274059,RNA5SP534,45.24
ENSG00000286796,,52.11
ENSG00000143469,SYT14,36.77
ENSG00000307901,,41.62
ENSG00000235335,B3GALT1-AS1,39.77
ENSG00000214283,RAD51AP1P1,38.86
ENSG00000279873,LINC01126,52.91
ENSG00000174564,IL20RB,41.89
ENSG00000236106,,42.25
ENSG00000249407,IL20RB-AS1,41.21
ENSG00000231552,IGBP1P3,46.40
ENSG00000298410,,39.34
ENSG00000092847,AGO1,44.84
ENSG00000233121,VN1R20P,47.41
ENSG00000307929,,51.54
ENSG00000307932,,50.11
ENSG00000298052,,40.07
ENSG00000225421,,35.71
ENSG00000307936,,41.24
ENSG00000307947,,47.24
ENSG00000307950,,58.22
ENSG00000286769,,37.27
ENSG00000307974,,71.53
ENSG00000244048,RPS18P6,44.10
ENSG00000307991,,52.85
ENSG00000232788,ITGA6-AS1,41.86
ENSG00000308494,,33.33
ENSG00000283544,,36.88
ENSG00000309375,,37.34
ENSG00000244515,KRT18P34,55.91
ENSG00000308004,,47.13
ENSG00000301840,,43.09
ENSG00000308008,,65.89
ENSG00000308021,,44.65
ENSG00000213178,RPL22P1,41.46
ENSG00000226939,,36.62
ENSG00000302206,,35.15
ENSG00000271682,TVP23CP3,45.30
ENSG00000304910,,45.20
ENSG00000239405,TMED10P2,45.42
ENSG00000244300,GATA2-AS1,47.51
ENSG00000308032,,33.01
ENSG00000286272,,38.24
ENSG00000175841,ARB2BP,39.67
ENSG00000298862,,41.83
ENSG00000232901,CYCSP10,45.92
ENSG00000291078,,50.29
ENSG00000223985,LINC01874,43.10
ENSG00000271164,CFAP97P1,41.61
ENSG00000286899,,39.62
ENSG00000271914,,31.82
ENSG00000308040,,37.95
ENSG00000126070,AGO3,38.75
ENSG00000308046,,37.62
ENSG00000291236,,50.37
ENSG00000244065,MARK2P17,50.06
ENSG00000271855,,45.05
ENSG00000178631,ACTG1P1,54.38
ENSG00000248932,COPB2-DT,42.33
ENSG00000308080,,51.33
ENSG00000308081,,38.27
ENSG00000308082,,56.12
ENSG00000308083,,44.89
ENSG00000308085,,39.57
ENSG00000308102,,50.10
ENSG00000183308,,39.29
ENSG00000308115,,40.97
ENSG00000308119,,36.69
ENSG00000308129,,41.53
ENSG00000308133,,42.59
ENSG00000308140,,61.63
ENSG00000223826,LINC01870,46.14
ENSG00000236445,LINC00608,54.76
ENSG00000207082,RNU6-171P,43.93
ENSG00000269887,,33.15
ENSG00000276359,Metazoa_SRP,51.76
ENSG00000233693,PBX1-AS1,43.25
ENSG00000224661,,42.76
ENSG00000271917,,36.85
ENSG00000213158,GAPDHP36,45.86
ENSG00000201987,Y_RNA,42.16
ENSG00000308168,,34.88
ENSG00000225487,RPL35AP7,45.19
ENSG00000299725,,38.05
ENSG00000308171,,46.95
ENSG00000308172,,36.94
ENSG00000201270,RNU6-755P,38.83
ENSG00000143816,WNT9A,57.27
ENSG00000308183,,33.84
ENSG00000226724,HRGP2,40.90
ENSG00000308184,,45.32
ENSG00000231908,IDH1-AS1,56.38
ENSG00000304585,,40.18
ENSG00000249321,OR5H5P,35.99
ENSG00000308192,,43.92
ENSG00000249975,OR5H3P,38.08
ENSG00000308196,,45.25
ENSG00000308208,,34.82
ENSG00000264483,MIR5008,70.21
ENSG00000233003,CICP26,61.06
ENSG00000289078,,40.01
ENSG00000308224,,36.63
ENSG00000308233,,48.11
ENSG00000308235,,37.69
ENSG00000287742,,47.26
ENSG00000143761,ARF1,52.24
ENSG00000187900,OR5H7P,36.67
ENSG00000301090,,34.84
ENSG00000239804,RPS24P9,40.93
ENSG00000308246,,55.54
ENSG00000244932,IFT122P2,50.16
ENSG00000308248,,43.26
ENSG00000231672,DIRC3,42.31
ENSG00000206417,H1-10-AS1,53.17
ENSG00000290104,,41.70
ENSG00000308284,,34.69
ENSG00000234022,,40.33
ENSG00000283436,LINC01958,36.22
ENSG00000308310,,68.50
ENSG00000308320,,33.44
ENSG00000228999,LINC01830,36.88
ENSG00000185630,PBX1,41.67
ENSG00000308337,,45.93
ENSG00000233587,LINC01884,38.04
ENSG00000235495,,39.05
ENSG00000288080,,40.30
ENSG00000248530,BCL2L12P1,65.21
ENSG00000308373,,39.48
ENSG00000306539,,41.37
ENSG00000308381,,35.61
ENSG00000224173,LINC02831,38.65
ENSG00000242899,RPL7P16,39.57
ENSG00000295853,,39.52
ENSG00000226621,RPL13AP27,50.39
ENSG00000294152,,43.64
ENSG00000230807,UBA52P4,52.29
ENSG00000307499,,43.04
ENSG00000243838,PSMC1P7,44.18
ENSG00000299620,,39.90
ENSG00000228874,RPS24P10,43.21
ENSG00000290932,,40.49
ENSG00000308399,,34.12
ENSG00000243483,DNAJB1P2,45.88
ENSG00000308424,,39.51
ENSG00000241219,LOLI1,41.53
ENSG00000237281,CATIP-AS2,50.83
ENSG00000308427,,41.95
ENSG00000308446,,40.67
ENSG00000229985,,58.82
ENSG00000308447,,40.59
ENSG00000214973,CHCHD3P3,50.78
ENSG00000308450,,53.45
ENSG00000308453,,46.49
ENSG00000225159,NPM1P39,41.41
ENSG00000225990,SNRPEP7,40.91
ENSG00000284731,,72.15
ENSG00000308467,,43.92
ENSG00000250643,,49.45
ENSG00000290071,,42.10
ENSG00000142784,WDTC1,46.47
ENSG00000308478,,49.06
ENSG00000308497,,40.05
ENSG00000236107,SCN1A-AS1,35.42
ENSG00000248618,ENPP7P3,63.07
ENSG00000302511,,45.40
ENSG00000231449,RPS16P4,47.73
ENSG00000290046,,43.92
ENSG00000224769,MUC20P1,56.04
ENSG00000299549,,56.30
ENSG00000252098,Y_RNA,39.42
ENSG00000240665,LSP1P2,63.91
ENSG00000238278,ALG1L6P,53.80
ENSG00000158195,WASF2,44.01
ENSG00000308549,,53.20
ENSG00000308555,,64.31
ENSG00000308575,,45.57
ENSG00000308585,,50.86
ENSG00000308631,,49.38
ENSG00000308638,,32.97
ENSG00000308639,,55.05
ENSG00000308647,,46.42
ENSG00000308676,,34.89
ENSG00000228262,LINC01320,38.27
ENSG00000272690,LINC02018,45.67
ENSG00000142748,FCN3,54.44
ENSG00000188257,PLA2G2A,52.09
ENSG00000308700,,42.89
ENSG00000283227,SPRR5,49.41
ENSG00000286019,NOTCH2NLB,39.13
ENSG00000233392,UICLM,62.94
ENSG00000187080,OR2AK2,42.81
ENSG00000180433,OR6K6,45.65
ENSG00000308718,,36.81
ENSG00000162746,FCRLB,53.91
ENSG00000308733,,39.67
ENSG00000308737,,37.25
ENSG00000308744,,52.60
ENSG00000308746,,38.69
ENSG00000308747,,46.38
ENSG00000308748,,41.22
ENSG00000287468,,32.32
ENSG00000308773,,45.61
ENSG00000308786,,50.37
ENSG00000308806,,36.02
ENSG00000289253,,48.62
ENSG00000308819,,45.65
ENSG00000308828,,41.25
ENSG00000223634,,47.26
ENSG00000308857,,50.30
ENSG00000308860,,40.24
ENSG00000308861,,48.91
ENSG00000283684,,45.19
ENSG00000290731,,42.78
ENSG00000185888,PRSS38,42.66
ENSG00000198965,OR10R2,34.14
ENSG00000308924,,49.27
ENSG00000196071,OR2L13,38.73
ENSG00000308950,,54.27
ENSG00000308951,,40.12
ENSG00000285946,LCE7A,47.41
ENSG00000286106,NOTCH2NLR,39.31
ENSG00000232835,,42.85
ENSG00000308974,,41.70
ENSG00000198452,OR14L1,34.84
ENSG00000308999,,46.62
ENSG00000279804,PRAMEF18,49.51
ENSG00000289555,,58.86
ENSG00000260077,,56.31
ENSG00000264343,NOTCH2NLA,39.20
ENSG00000309020,,47.61
ENSG00000188585,CLEC20A,49.75
ENSG00000309032,,53.67
ENSG00000309041,,49.27
ENSG00000309054,,37.67
ENSG00000215912,TTC34,59.57
ENSG00000286206,,37.84
ENSG00000309081,,38.15
ENSG00000223874,TESHL,42.68
ENSG00000270629,NBPF14,41.33
ENSG00000309106,,44.84
ENSG00000290902,,42.74
ENSG00000309121,,42.36
ENSG00000239959,ENPP7P2,46.07
ENSG00000309125,,38.32
ENSG00000290410,,45.01
ENSG00000224272,,61.64
ENSG00000309131,,37.96
ENSG00000228950,,47.30
ENSG00000309139,,48.62
ENSG00000179002,TAS1R2,49.66
ENSG00000309147,,38.14
ENSG00000309156,,46.87
ENSG00000227308,LINC02832,43.56
ENSG00000282206,,65.35
ENSG00000135801,TAF5L,41.99
ENSG00000289929,,50.71
ENSG00000309163,,50.23
ENSG00000309169,,36.24
ENSG00000309176,,48.52
ENSG00000309190,,36.38
ENSG00000237479,,44.53
ENSG00000186827,TNFRSF4,70.33
ENSG00000271662,PPP4R2P6,40.84
ENSG00000230918,DPP4-DT,48.34
ENSG00000299536,,52.38
ENSG00000213519,RPL36P7,56.29
ENSG00000309216,,41.01
ENSG00000309218,,41.79
ENSG00000289136,,57.56
ENSG00000235911,,46.95
ENSG00000291091,,45.03
ENSG00000309237,,38.99
ENSG00000309238,,42.90
ENSG00000309243,,43.19
ENSG00000231597,,48.24
ENSG00000309264,,47.48
ENSG00000290846,,46.96
ENSG00000162599,NFIA,40.05
ENSG00000309281,,43.62
ENSG00000309294,,39.60
ENSG00000204792,LINC01291,44.99
ENSG00000309310,,45.73
ENSG00000309317,,39.07
ENSG00000309324,,41.37
ENSG00000274629,,39.12
ENSG00000309353,,41.02
ENSG00000309354,,34.38
ENSG00000309365,,35.92
ENSG00000286427,,41.07
ENSG00000309372,,42.01
ENSG00000309386,,36.83
ENSG00000309390,,40.87
ENSG00000309392,,49.37
ENSG00000224076,,59.71
ENSG00000309398,,48.01
ENSG00000309406,,40.72
ENSG00000309410,,51.24
ENSG00000235497,LINC02923,44.30
ENSG00000237753,SLC20A1-DT,49.16
ENSG00000309421,,37.95
ENSG00000309422,,42.66
ENSG00000309434,,50.46
ENSG00000234169,LINC01868,49.14
ENSG00000249626,PPP4R2P4,41.28
ENSG00000309461,,34.10
ENSG00000224643,,38.66
ENSG00000273308,,52.16
ENSG00000272800,,38.14
ENSG00000224165,DNAJC27-AS1,45.18
ENSG00000236411,NDUFAF4P3,41.14
ENSG00000243822,RPS25P5,43.77
ENSG00000301779,,41.85
ENSG00000224728,IMPDH1P8,57.11
ENSG00000287042,,41.76
ENSG00000309511,,45.67
ENSG00000309513,,37.36
ENSG00000286645,,46.63
ENSG00000224039,CDYLP1,44.72
ENSG00000228226,,47.66
ENSG00000080910,CFHR2,35.66
ENSG00000229271,,40.03
ENSG00000230773,,40.06
ENSG00000174912,METTL15P1,41.53
ENSG00000243926,TIPARP-AS1,39.54
ENSG00000309536,,41.41
ENSG00000232084,LINC01104,45.60
ENSG00000272033,,36.08
ENSG00000287218,,54.78
ENSG00000233411,,47.93
ENSG00000309546,,43.12
ENSG00000273160,,43.95
ENSG00000309548,,44.98
ENSG00000227776,AKR1D1P1,45.58
ENSG00000309553,,39.98
ENSG00000143162,CREG1,44.50
ENSG00000309554,,37.31
ENSG00000309564,,40.67
ENSG00000309570,,53.72
ENSG00000309573,,41.15
ENSG00000309587,,52.76
ENSG00000309597,,39.32
ENSG00000242001,MYLKP2,67.11
ENSG00000243429,OR7E29P,48.73
ENSG00000224184,MIR3681HG,41.01
ENSG00000198821,CD247,47.03
ENSG00000304694,,43.93
ENSG00000309614,,46.95
ENSG00000236449,,42.35
ENSG00000309680,,41.03
ENSG00000309683,,55.28
ENSG00000223986,COX6A1P5,59.13
ENSG00000231781,,35.98
ENSG00000295781,,41.32
ENSG00000309691,,48.99
ENSG00000224403,DPPA2P3,46.26
ENSG00000228043,SPOPL-DT,37.34
ENSG00000214146,LINC02026,44.35
ENSG00000309695,,35.19
ENSG00000309701,,38.66
ENSG00000309705,,47.24
ENSG00000260059,,35.50
ENSG00000179452,LINC01699,50.29
ENSG00000273573,Metazoa_SRP,52.50
ENSG00000252977,RNA5SP70,46.84
ENSG00000222397,RN7SKP229,50.66
ENSG00000224189,HAGLR,48.70
ENSG00000009724,MASP2,47.92
ENSG00000234805,FAM151AP1,59.60
ENSG00000237222,LINC01968,46.69
ENSG00000227950,,51.05
ENSG00000237365,CAMTA1-AS3,55.27
ENSG00000207056,RNU1-8P,52.12
ENSG00000270171,,47.94
ENSG00000270035,,55.26
ENSG00000221662,MIR1290,39.74
ENSG00000162779,AXDND1,39.37
ENSG00000309721,,36.16
ENSG00000226363,HAGLROS,60.83
ENSG00000309734,,47.19
ENSG00000309735,,52.17
ENSG00000309739,,42.19
ENSG00000309742,,40.40
ENSG00000187600,LINC02583,44.38
ENSG00000239213,NCK1-DT,42.03
ENSG00000309756,,46.21
ENSG00000309758,,51.80
ENSG00000309765,,50.48
ENSG00000253515,,44.25
ENSG00000309778,,52.63
ENSG00000309783,,47.05
ENSG00000309788,,49.58
ENSG00000231918,NRXN1-DT,35.27
ENSG00000228100,LINC01820,44.15
ENSG00000242968,SULT1D1P2,41.38
ENSG00000235126,,47.45
ENSG00000224620,MEF2AP1,42.64
ENSG00000236539,HNRNPA1P54,43.29
ENSG00000261250,,45.21
ENSG00000116218,NPHS2,41.64
ENSG00000295183,,35.73
ENSG00000305272,,60.97
ENSG00000300352,,42.36
ENSG00000309550,,35.18
ENSG00000308269,,37.61
ENSG00000286994,,43.89
ENSG00000293389,,36.14
ENSG00000251875,RNU5F-2P,37.80
ENSG00000227141,,53.50
ENSG00000261060,,42.83
ENSG00000293647,,62.36
ENSG00000309797,,53.44
ENSG00000134255,CEPT1,36.56
ENSG00000309808,,34.34
ENSG00000309820,,45.78
ENSG00000235092,ID2-AS1,48.52
ENSG00000206120,EGFEM1P,36.06
ENSG00000250116,RHOQ-AS1,39.62
ENSG00000241882,,36.92
ENSG00000309841,,48.53
ENSG00000222357,RNU2-20P,39.79
ENSG00000309857,,54.68
ENSG00000207717,MIR551B,53.12
ENSG00000226765,RPSAP33,47.86
ENSG00000309858,,50.41
ENSG00000231688,RPL21P43,43.86
ENSG00000309873,,49.72
ENSG00000242268,LINC02082,35.24
ENSG00000309887,,37.58
ENSG00000309901,,34.40
ENSG00000293136,,43.87
ENSG00000309902,,37.75
ENSG00000272797,,36.40
ENSG00000279484,KLHL30-AS1,58.93
ENSG00000273177,,30.23
ENSG00000302092,,34.42
ENSG00000309937,,56.79
ENSG00000309939,,46.80
ENSG00000299662,,41.17
ENSG00000223631,LINC01120,42.05
ENSG00000243295,CFAP20DC-DT,40.20
ENSG00000289880,,24.44
ENSG00000289367,,59.06
ENSG00000290111,,43.07
ENSG00000171819,ANGPTL7,46.39
ENSG00000287854,,37.11
ENSG00000309949,,50.61
ENSG00000309950,,46.71
ENSG00000287149,,37.79
ENSG00000243903,,42.11
ENSG00000297170,,43.50
ENSG00000309972,,39.68
ENSG00000309979,,31.63
ENSG00000310032,,44.25
ENSG00000237126,,48.95
ENSG00000297189,,44.72
ENSG00000207451,RNU6-291P,40.19
ENSG00000271192,,44.78
ENSG00000238173,RPL39P6,40.67
ENSG00000120942,UBIAD1,48.22
ENSG00000287435,,42.97
ENSG00000310049,,61.28
ENSG00000289261,,51.75
ENSG00000310068,,55.33
ENSG00000310073,,49.32
ENSG00000238199,UBE2V2P3,43.75
ENSG00000204380,PKP4-AS1,44.07
ENSG00000272121,,59.63
ENSG00000143373,ZNF687,58.00
ENSG00000252980,RNU6-367P,36.00
ENSG00000310080,,45.62
ENSG00000207954,MIR138-1,58.59
ENSG00000280435,,49.22
ENSG00000310088,,34.15
ENSG00000261786,,45.79
ENSG00000144810,COL8A1,38.48
ENSG00000231689,LINC01090,36.02
ENSG00000310102,,55.92
ENSG00000310103,,33.68
ENSG00000310104,,59.63
ENSG00000310116,,34.02
ENSG00000310119,,44.00
ENSG00000310134,,61.39
ENSG00000310137,,34.55
ENSG00000310162,,39.26
ENSG00000234072,GTF3C2-AS2,49.11
ENSG00000310169,,36.47
ENSG00000310172,,34.71
ENSG00000310173,,39.63
ENSG00000310180,,41.83
ENSG00000310181,,40.32
ENSG00000310185,,49.18
ENSG00000289294,,50.07
ENSG00000273258,,58.99
ENSG00000288857,,48.92
ENSG00000143393,PI4KB,48.46
ENSG00000296790,,39.03
ENSG00000310213,,38.63
ENSG00000310215,,44.68
ENSG00000310227,,48.62
ENSG00000310233,,54.13
ENSG00000310257,,36.48
ENSG00000285876,,36.04
ENSG00000296860,,41.72
ENSG00000310532,,37.95
ENSG00000310261,,52.52
ENSG00000310265,,39.23
ENSG00000234818,,41.13
ENSG00000310280,,42.64
ENSG00000225649,,39.47
ENSG00000291076,AADACP1,34.48
ENSG00000243593,LINC02049,38.10
ENSG00000310283,,44.41
ENSG00000310296,,34.90
ENSG00000310311,,39.25
ENSG00000310327,,34.56
ENSG00000310331,,43.71
ENSG00000310340,,39.04
ENSG00000287763,,44.17
ENSG00000310352,,50.80
ENSG00000234378,,48.46
ENSG00000235257,ITGA9-AS1,44.52
ENSG00000259863,SH3RF3-AS1,53.01
ENSG00000310364,,56.19
ENSG00000310365,,50.21
ENSG00000310373,,46.33
ENSG00000223734,LAPTM4A-DT,42.63
ENSG00000310387,,47.96
ENSG00000265753,RN7SL444P,56.33
ENSG00000310388,,36.48
ENSG00000226266,,37.93
ENSG00000143390,RFX5,49.71
ENSG00000310390,,63.08
ENSG00000281477,LINC01955,46.68
ENSG00000226508,LINC01918,59.84
ENSG00000310395,,44.86
ENSG00000310400,,46.41
ENSG00000310412,,36.73
ENSG00000310423,,50.57
ENSG00000224152,BAZ2B-AS1,42.92
ENSG00000310428,,35.60
ENSG00000310438,,54.57
ENSG00000310453,,49.55
ENSG00000293311,SMPD4BP,53.94
ENSG00000241131,LINC02032,34.66
ENSG00000310473,,46.63
ENSG00000310481,,41.95
ENSG00000305303,,40.92
ENSG00000283591,MIR4430,59.18
ENSG00000119812,FAM98A,39.91
ENSG00000224187,LINC01991,41.86
ENSG00000214407,RDUR,39.14
ENSG00000238038,ATP6V0E1P3,46.34
ENSG00000285577,,41.75
ENSG00000212204,RNA5SP91,45.38
ENSG00000252246,RNA5SP92,51.82
ENSG00000152689,RASGRP3,40.41
ENSG00000241288,LINC02614,44.68
ENSG00000224645,,41.39
ENSG00000143416,SELENBP1,54.97
ENSG00000307335,,52.92
ENSG00000307317,,46.90
ENSG00000294568,,41.10
ENSG00000135999,EPC2,37.05
ENSG00000309130,,41.02
ENSG00000231079,KIF5C-AS1,44.10
ENSG00000289474,,43.10
ENSG00000225943,,40.42
ENSG00000119801,YPEL5,41.89
ENSG00000227245,,47.79
ENSG00000241135,LINC00881,40.28
ENSG00000300218,,44.24
ENSG00000294799,,43.47
ENSG00000207187,SNORA10B,54.89
ENSG00000231712,H3P5,48.56
ENSG00000296940,,46.90
ENSG00000230515,,39.99
ENSG00000305573,,36.38
ENSG00000305610,,36.77
ENSG00000221255,RNU6ATAC37P,43.51
ENSG00000287119,,40.91
ENSG00000235576,LINC01871,41.54
ENSG00000232979,,55.40
ENSG00000229405,,51.98
ENSG00000304129,,41.98
ENSG00000135622,SEMA4F,44.13
ENSG00000159377,PSMB4,49.12
ENSG00000239941,LINC02917,36.27
ENSG00000297014,,42.13
ENSG00000286739,,43.21
ENSG00000287687,,42.87
ENSG00000297035,,46.56
ENSG00000272711,HK2-DT,51.84
ENSG00000225815,,40.53
ENSG00000264525,MIR4778,41.25
ENSG00000296696,,37.22
ENSG00000233912,,40.83
ENSG00000232164,LINC01873,37.09
ENSG00000226819,MEIS1-AS3,42.56
ENSG00000143995,MEIS1,39.20
ENSG00000238711,RNY4P25,39.58
ENSG00000143375,CGN,49.43
ENSG00000233570,LINC00690,41.70
ENSG00000242242,NECTIN3-AS1,36.87
ENSG00000252840,,50.93
ENSG00000297023,,55.49
ENSG00000230749,MEIS1-AS2,48.26
ENSG00000143367,TUFT1,45.93
ENSG00000305791,,38.87
ENSG00000301389,,40.34
ENSG00000232046,LINC01798,38.31
ENSG00000242828,,35.07
ENSG00000298982,,59.31
ENSG00000298962,,52.51
ENSG00000298874,,36.29
ENSG00000298923,,35.99
ENSG00000237179,LINC01797,36.34
ENSG00000241163,LINC00877,45.32
ENSG00000224071,DNMT3AP1,52.99
ENSG00000232688,LINC01628,37.28
ENSG00000230355,,48.53
ENSG00000223859,,39.57
ENSG00000235885,LINC01828,36.94
ENSG00000232536,,45.61
ENSG00000207606,MIR554,48.96
ENSG00000223861,,53.33
ENSG00000224129,DPPA2P2,44.15
ENSG00000117676,RPS6KA1,53.51
ENSG00000236780,LINC01829,37.52
ENSG00000236605,,46.76
ENSG00000289533,,40.70
ENSG00000143971,ETAA1,33.29
ENSG00000296177,,38.69
ENSG00000298137,,43.21
ENSG00000253559,OSGEPL1-AS1,40.61
ENSG00000273240,,37.12
ENSG00000300477,,36.13
ENSG00000128699,ORMDL1,37.31
ENSG00000227110,LMCD1-AS1,40.88
ENSG00000064933,PMS1,36.81
ENSG00000238705,MIR1976,61.54
ENSG00000243905,RN7SL679P,54.61
ENSG00000252802,Y_RNA,44.12
ENSG00000252429,RNU7-29P,34.38
ENSG00000229247,,53.36
ENSG00000228350,LINC02585,49.92
ENSG00000269732,WBP1LP7,50.96
ENSG00000284733,OR4F29,46.01
ENSG00000250575,,66.19
ENSG00000117682,DHDDS,45.46
ENSG00000291293,,36.21
ENSG00000230698,,53.09
ENSG00000242880,,37.93
ENSG00000223343,,51.96
ENSG00000289035,,47.78
ENSG00000304550,,45.82
ENSG00000304410,,43.14
ENSG00000304466,,42.42
ENSG00000136682,ZNG1B,36.28
ENSG00000120948,TARDBP,43.20
ENSG00000184492,FOXD4L1,58.33
ENSG00000234148,LINC01961,42.10
ENSG00000231943,PGM5P4-AS1,41.91
ENSG00000221055,MIR1302-3,29.71
ENSG00000310523,,54.52
ENSG00000219201,,41.15
ENSG00000235613,NSRP1P1,41.35
ENSG00000232015,HSPE1P25,44.71
ENSG00000235927,NEXN-AS1,47.24
ENSG00000162614,NEXN,39.06
ENSG00000162616,DNAJB4,37.07
ENSG00000285928,,36.26
ENSG00000213561,,44.91
ENSG00000251958,RNU6-1102P,38.54
ENSG00000213560,,43.88
ENSG00000162613,FUBP1,36.32
ENSG00000146556,WASH2P,56.50
ENSG00000279267,,38.59
ENSG00000240356,RPL23AP7,49.89
ENSG00000144134,RABL2A,49.92
ENSG00000169418,NPR1,55.39
ENSG00000144158,SNRPA1P1,47.40
